,id,name,stco,subreg,H_Occ,H_Tot,H_Vac,P_18p,P_Asian,P_Black,P_Hisp,P_NonHisp,P_Other,P_Tot,P_Two,P_White,geotype,yr
747,3645139,"Manorville CDP, New York",36103,LI,5159,5364,205,11251,253,326,1428,12889,63,14317,433,11814,municipality,2020
748,3646074,"Mastic CDP, New York",36103,LI,4557,4792,235,11658,390,1440,4605,10799,177,15404,601,8191,municipality,2020
749,3646085,"Mastic Beach CDP, New York",36103,LI,4677,5198,521,10750,208,1771,3160,11039,161,14199,705,8194,municipality,2020
750,3646140,"Mattituck CDP, New York",36103,LI,1805,2527,722,3635,39,65,516,3806,16,4322,100,3586,municipality,2020
751,3646404,"Medford CDP, New York",36103,LI,8095,8416,321,19402,758,1545,5973,18274,171,24247,720,15080,municipality,2020
752,3646514,"Melville CDP, New York",36103,LI,7368,7777,409,15804,1997,794,1288,17996,93,19284,458,14654,municipality,2020
753,3646976,"Middle Island CDP, New York",36103,LI,4375,4588,213,8692,282,1308,1290,9256,103,10546,337,7226,municipality,2020
754,3647306,"Miller Place CDP, New York",36103,LI,4001,4157,156,9096,348,178,882,10841,49,11723,275,9991,municipality,2020
755,3648054,"Montauk CDP, New York",36103,LI,1804,4487,2683,3638,62,86,804,3514,41,4318,130,3195,municipality,2020
756,3648450,"Moriches CDP, New York",36103,LI,1361,1460,99,2490,54,321,390,2636,29,3026,131,2101,municipality,2020
757,3649066,"Mount Sinai CDP, New York",36103,LI,4131,4339,208,9177,599,157,984,10639,60,11623,267,9556,municipality,2020
758,3649424,"Napeague CDP, New York",36103,LI,179,480,301,303,11,7,29,339,4,368,10,307,municipality,2020
759,3649825,"Nesconset CDP, New York",36103,LI,4560,4707,147,10476,838,208,1186,12021,88,13207,312,10575,municipality,2020
760,3650727,"New Suffolk CDP, New York",36103,LI,187,316,129,331,2,1,38,365,3,403,5,354,municipality,2020
761,3651286,"Nissequogue village, New York",36103,LI,578,625,47,1287,40,6,78,1486,13,1564,35,1392,municipality,2020
762,3651396,"North Amityville CDP, New York",36103,LI,5304,5628,324,14230,280,8834,6899,11744,356,18643,596,1678,municipality,2020
763,3651418,"Northampton CDP, New York",36103,LI,227,246,19,573,10,141,324,439,11,763,15,262,municipality,2020
764,3651440,"North Babylon CDP, New York",36103,LI,6229,6430,201,14491,1007,1732,3381,14546,165,17927,488,11154,municipality,2020
765,3651495,"North Bay Shore CDP, New York",36103,LI,4579,4742,163,14617,940,2663,13376,6243,263,19619,345,2032,municipality,2020
766,3651528,"North Bellport CDP, New York",36103,LI,3484,3670,186,8944,322,2532,4451,7449,197,11900,515,3883,municipality,2020
767,3652078,"North Great River CDP, New York",36103,LI,1505,1535,30,3459,94,137,728,3538,23,4266,87,3197,municipality,2020
768,3652188,"North Haven village, New York",36103,LI,464,732,268,947,18,8,47,1115,7,1162,20,1062,municipality,2020
769,3653198,"North Lindenhurst CDP, New York",36103,LI,3861,4016,155,9506,445,719,3390,8610,105,12000,301,7040,municipality,2020
770,3653319,"North Patchogue CDP, New York",36103,LI,2314,2421,107,5380,131,179,1792,4959,51,6751,151,4447,municipality,2020
771,3653396,"Northport village, New York",36103,LI,2983,3128,145,6059,146,53,401,6946,25,7347,159,6563,municipality,2020
772,3653561,"North Sea CDP, New York",36103,LI,2158,3587,1429,4392,125,60,1080,4381,79,5461,171,3946,municipality,2020
773,3653775,"Northville CDP, New York",36103,LI,620,813,193,1349,18,19,224,1342,2,1566,33,1270,municipality,2020
774,3653852,"Northwest Harbor CDP, New York",36103,LI,1912,3512,1600,3866,110,83,863,3774,70,4637,133,3378,municipality,2020
775,3654056,"Noyack CDP, New York",36103,LI,1797,2832,1035,3573,76,60,578,3747,19,4325,111,3481,municipality,2020
776,3654144,"Oakdale CDP, New York",36103,LI,3109,3240,131,6219,103,86,517,6913,21,7430,153,6550,municipality,2020
777,3654430,"Ocean Beach village, New York",36103,LI,76,591,515,137,0,2,10,143,3,153,5,133,municipality,2020
778,3654617,"Old Field village, New York",36103,LI,334,365,31,746,74,2,42,851,13,893,24,738,municipality,2020
779,3655321,"Orient CDP, New York",36103,LI,470,800,330,875,10,2,41,958,7,999,19,920,municipality,2020
780,3656660,"Patchogue village, New York",36103,LI,5456,5776,320,10302,242,662,3520,8888,68,12408,312,7604,municipality,2020
781,3656968,"Peconic CDP, New York",36103,LI,300,495,195,596,6,13,83,609,6,692,16,568,municipality,2020
782,3659157,"Poquott village, New York",36103,LI,364,374,10,747,91,8,43,860,1,903,17,743,municipality,2020
783,3659355,"Port Jefferson village, New York",36103,LI,3291,3471,180,6590,537,109,712,7250,53,7962,293,6258,municipality,2020
784,3659377,"Port Jefferson Station CDP, New York",36103,LI,2859,2985,126,6293,512,302,1570,6380,41,7950,248,5277,municipality,2020
785,3660408,"Quiogue CDP, New York",36103,LI,364,625,261,785,20,40,279,734,13,1013,32,629,municipality,2020
786,3660422,"Quogue village, New York",36103,LI,688,1613,925,1375,58,41,134,1528,23,1662,38,1368,municipality,2020
787,3661142,"Remsenburg-Speonk CDP, New York",36103,LI,1200,1644,444,2498,35,36,351,2759,9,3110,80,2599,municipality,2020
788,3661665,"Ridge CDP, New York",36103,LI,5877,6336,459,11205,333,723,1145,12126,58,13271,351,10661,municipality,2020
789,3661973,"Riverhead CDP, New York",36103,LI,5365,5763,398,11880,225,1716,5674,9319,139,14993,386,6853,municipality,2020
790,3662066,"Riverside CDP, New York",36103,LI,838,910,72,2417,26,539,1176,1706,36,2882,51,1054,municipality,2020
791,3663319,"Rocky Point CDP, New York",36103,LI,4826,5285,459,10562,239,171,1651,11982,49,13633,450,11073,municipality,2020
792,3663473,"Ronkonkoma CDP, New York",36103,LI,6496,6701,205,15096,1166,548,2814,16141,240,18955,546,13641,municipality,2020
793,3664452,"Sagaponack village, New York",36103,LI,305,718,413,627,28,9,60,710,19,770,30,624,municipality,2020
794,3664485,"Sag Harbor village, New York",36103,LI,1202,2013,811,2296,35,206,301,2471,29,2772,101,2100,municipality,2020
795,3664584,"St. James CDP, New York",36103,LI,4729,4921,192,10871,513,117,1037,12450,34,13487,286,11500,municipality,2020
796,3664881,"Saltaire village, New York",36103,LI,31,432,401,99,2,0,3,110,0,113,3,105,municipality,2020
797,3665409,"Sayville CDP, New York",36103,LI,5935,6228,293,13269,283,186,1148,15421,71,16569,392,14489,municipality,2020
798,3666212,"Selden CDP, New York",36103,LI,6838,7167,329,16787,1495,885,4129,17133,157,21262,583,14013,municipality,2020
799,3666481,"Setauket-East Setauket CDP, New York",36103,LI,5304,5569,265,11917,1562,177,1056,13928,82,14984,475,11632,municipality,2020
800,3666828,"Shelter Island CDP, New York",36103,LI,703,1145,442,1354,18,13,181,1421,2,1602,59,1329,municipality,2020
801,3666850,"Shelter Island Heights CDP, New York",36103,LI,761,1552,791,1408,24,8,92,1509,2,1601,51,1424,municipality,2020
802,3667048,"Shinnecock Hills CDP, New York",36103,LI,845,1537,692,1796,51,45,702,1580,16,2282,64,1404,municipality,2020
803,3667070,"Shirley CDP, New York",36103,LI,8262,8782,520,20416,724,1907,6200,20160,268,26360,993,16268,municipality,2020
804,3667191,"Shoreham village, New York",36103,LI,188,232,44,453,13,11,45,516,1,561,24,467,municipality,2020
805,3667851,"Smithtown CDP, New York",36103,LI,8495,8800,305,20459,1007,351,2484,23145,131,25629,690,20966,municipality,2020
806,3668374,"Sound Beach CDP, New York",36103,LI,2728,2943,215,5845,136,125,758,6658,40,7416,246,6111,municipality,2020
807,3668462,"Southampton village, New York",36103,LI,1701,3438,1737,3765,129,236,792,3758,53,4550,122,3218,municipality,2020
808,3669254,"South Huntington CDP, New York",36103,LI,3290,3418,128,7790,773,210,1428,8133,39,9561,247,6864,municipality,2020
809,3669452,"Southold CDP, New York",36103,LI,2617,4222,1605,5132,78,66,779,5261,24,6040,152,4941,municipality,2020
810,3670387,"Springs CDP, New York",36103,LI,2973,4482,1509,6474,128,112,2728,5358,36,8086,199,4883,municipality,2020
811,3671608,"Stony Brook CDP, New York",36103,LI,4831,5033,202,10926,1667,217,826,12641,68,13467,379,10310,municipality,2020
812,3671620,"Stony Brook University CDP, New York",36103,LI,72,115,43,10302,1829,3516,1748,8661,118,10409,540,2658,municipality,2020
813,3673352,"Terryville CDP, New York",36103,LI,3853,4006,153,9116,430,392,2411,9061,86,11472,263,7890,municipality,2020
814,3675572,"Tuckahoe CDP, New York",36103,LI,628,995,367,1259,35,83,342,1163,21,1505,37,987,municipality,2020
815,3677519,"Village of the Branch village, New York",36103,LI,563,573,10,1359,49,23,92,1643,7,1735,43,1521,municipality,2020
816,3677772,"Wading River CDP, New York",36103,LI,2789,3223,434,6101,102,160,690,7041,35,7731,232,6512,municipality,2020
817,3677805,"Wainscott CDP, New York",36103,LI,386,916,530,755,23,17,142,762,10,904,24,688,municipality,2020
818,3678575,"Water Mill CDP, New York",36103,LI,958,2125,1167,2057,93,28,189,2317,18,2506,99,2079,municipality,2020
819,3679246,"West Babylon CDP, New York",36103,LI,14523,15139,616,34632,1455,5291,8202,35011,331,43213,1207,26727,municipality,2020
820,3679301,"West Bay Shore CDP, New York",36103,LI,1742,1809,67,3750,137,133,495,4130,20,4625,160,3680,municipality,2020
821,3680170,"Westhampton CDP, New York",36103,LI,1291,2206,915,2932,45,80,654,2967,28,3621,77,2737,municipality,2020
822,3680181,"Westhampton Beach village, New York",36103,LI,858,2455,1597,1755,49,33,319,1831,11,2150,44,1694,municipality,2020
823,3680186,"West Hampton Dunes village, New York",36103,LI,28,271,243,105,2,0,5,121,0,126,0,119,municipality,2020
824,3680258,"West Hills CDP, New York",36103,LI,1968,2024,56,4467,377,108,530,4855,22,5385,117,4231,municipality,2020
825,3680302,"West Islip CDP, New York",36103,LI,8763,9021,258,21447,528,166,2659,24389,60,27048,557,23078,municipality,2020
826,3680885,"West Sayville CDP, New York",36103,LI,1765,2109,344,3948,72,45,342,4530,13,4872,118,4282,municipality,2020
827,3681419,"Wheatley Heights CDP, New York",36103,LI,1442,1493,51,3942,395,2619,878,4262,79,5140,250,919,municipality,2020
828,3683294,"Wyandanch CDP, New York",36103,LI,3290,3548,258,9372,163,6352,5487,7503,187,12990,350,451,municipality,2020
829,3683426,"Yaphank CDP, New York",36103,LI,2280,2480,200,4900,145,278,793,5181,62,5974,221,4475,municipality,2020
830,3610304000,"Babylon town, Suffolk County, New York",36103,LI,71907,75270,3363,173514,9329,33874,52142,166081,2103,218223,5844,114931,municipality,2020
831,3610310000,"Brookhaven town, Suffolk County, New York",36103,LI,167187,178581,11394,388658,23108,30287,83528,402245,3523,485773,15328,329999,municipality,2020
832,3610322194,"East Hampton town, Suffolk County, New York",36103,LI,11118,21163,10045,23159,474,770,7531,20854,255,28385,748,18607,municipality,2020
833,3610337000,"Huntington town, Suffolk County, New York",36103,LI,70014,73073,3059,162582,13598,8667,31403,172724,1284,204127,5225,143950,municipality,2020
834,3610338000,"Islip town, Suffolk County, New York",36103,LI,105002,111346,6344,265143,11001,26931,118903,221035,3179,339938,7307,172617,municipality,2020
835,3610359106,"Poospatuck Reservation, Suffolk County, New York",36103,LI,150,159,9,322,0,55,87,349,215,436,45,34,municipality,2020
836,3610361984,"Riverhead town, Suffolk County, New York",36103,LI,13879,16310,2431,29170,436,2193,8262,27640,232,35902,898,23881,municipality,2020
837,3610366839,"Shelter Island town, Suffolk County, New York",36103,LI,1481,2731,1250,2801,46,21,289,2964,5,3253,115,2777,municipality,2020
838,3610367059,"Shinnecock Reservation, Suffolk County, New York",36103,LI,300,349,49,616,2,30,47,772,684,819,28,28,municipality,2020
839,3610368000,"Smithtown town, Suffolk County, New York",36103,LI,40018,41415,1397,92863,5585,1662,9979,106317,612,116296,2756,95702,municipality,2020
840,3610368473,"Southampton town, Suffolk County, New York",36103,LI,25806,42770,16964,55611,1185,2293,17178,51858,604,69036,1672,46104,municipality,2020
841,3610369463,"Southold town, Suffolk County, New York",36103,LI,10010,15773,5763,19973,255,485,3610,20122,126,23732,556,18700,municipality,2020
842,3610506310,"Bethel town, Sullivan County, New York",36105,MHV,1766,3703,1937,3362,32,94,503,3456,34,3959,144,3152,municipality,2020
843,3610511759,"Callicoon town, Sullivan County, New York",36105,MHV,1280,1852,572,2508,63,31,232,2757,14,2989,115,2534,municipality,2020
844,3610516661,"Cochecton town, Sullivan County, New York",36105,MHV,653,1042,389,1184,9,22,80,1368,7,1448,58,1272,municipality,2020
845,3610520104,"Delaware town, Sullivan County, New York",36105,MHV,927,1458,531,1796,22,140,171,2032,15,2203,76,1779,municipality,2020
846,3610525241,"Fallsburg town, Sullivan County, New York",36105,MHV,4148,8830,4682,10992,306,1811,3845,10347,184,14192,460,7586,municipality,2020
847,3610526528,"Forestburgh town, Sullivan County, New York",36105,MHV,347,552,205,690,23,18,38,770,4,808,30,695,municipality,2020
848,3610527573,"Fremont town, Sullivan County, New York",36105,MHV,537,1197,660,990,10,20,72,1089,13,1161,32,1014,municipality,2020
849,3610534473,"Highland town, Sullivan County, New York",36105,MHV,1004,1722,718,1866,17,27,144,2052,12,2196,78,1918,municipality,2020
850,3610542235,"Liberty town, Sullivan County, New York",36105,MHV,3916,5450,1534,7793,173,685,2789,7370,83,10159,517,5912,municipality,2020
851,3610543786,"Lumberland town, Sullivan County, New York",36105,MHV,911,1547,636,1817,31,32,201,2042,17,2243,118,1844,municipality,2020
852,3610544809,"Mamakating town, Sullivan County, New York",36105,MHV,4731,6157,1426,9621,189,428,1573,11082,124,12655,708,9633,municipality,2020
853,3610549847,"Neversink town, Sullivan County, New York",36105,MHV,1411,2020,609,2713,41,43,222,3144,16,3366,117,2927,municipality,2020
854,3610563176,"Rockland town, Sullivan County, New York",36105,MHV,1420,2432,1012,2634,54,49,322,2968,23,3290,159,2683,municipality,2020
855,3610573627,"Thompson town, Sullivan County, New York",36105,MHV,6478,10023,3545,12656,572,2638,3719,12831,232,16550,844,8545,municipality,2020
856,3610575759,"Tusten town, Sullivan County, New York",36105,MHV,654,1140,486,1164,27,31,96,1309,8,1405,46,1197,municipality,2020
857,3611120247,"Denning town, Ulster County, New York",36111,MHV,219,501,282,426,3,12,30,463,8,493,40,400,municipality,2020
858,3611124691,"Esopus town, Ulster County, New York",36111,MHV,3668,4089,421,7856,111,401,603,8945,46,9548,473,7914,municipality,2020
859,3611128255,"Gardiner town, Ulster County, New York",36111,MHV,2302,2672,370,4563,96,83,452,5158,39,5610,283,4657,municipality,2020
860,3611132116,"Hardenburgh town, Ulster County, New York",36111,MHV,101,301,200,186,13,1,14,207,0,221,1,192,municipality,2020
861,3611137143,"Hurley town, Ulster County, New York",36111,MHV,2718,3079,361,5166,114,107,356,5822,57,6178,257,5287,municipality,2020
862,3611139727,"Kingston city, Ulster County, New York",36111,MHV,10407,11571,1164,19217,630,2956,4107,19962,193,24069,1560,14623,municipality,2020
863,3611139738,"Kingston town, Ulster County, New York",36111,MHV,422,477,55,770,9,10,64,869,9,933,45,796,municipality,2020
864,3611142994,"Lloyd town, Ulster County, New York",36111,MHV,4438,4785,347,8996,324,681,1157,9976,89,11133,453,8429,municipality,2020
865,3611145458,"Marbletown town, Ulster County, New York",36111,MHV,2503,3080,577,4782,112,66,310,5348,44,5658,255,4871,municipality,2020
866,3611145722,"Marlborough town, Ulster County, New York",36111,MHV,3426,3794,368,6969,99,494,1022,7690,35,8712,298,6764,municipality,2020
867,3611150562,"New Paltz town, Ulster County, New York",36111,MHV,4906,5358,452,12341,775,751,1835,12572,258,14407,542,10246,municipality,2020
868,3611154749,"Olive town, Ulster County, New York",36111,MHV,1923,2564,641,3565,59,47,248,3978,40,4226,192,3640,municipality,2020
869,3611158552,"Plattekill town, Ulster County, New York",36111,MHV,4032,4412,380,8272,87,521,2055,8369,104,10424,490,7167,municipality,2020
870,3611163011,"Rochester town, Ulster County, New York",36111,MHV,3046,4062,1016,5902,107,130,495,6777,60,7272,362,6118,municipality,2020
871,3611163737,"Rosendale town, Ulster County, New York",36111,MHV,2570,2931,361,4845,72,111,361,5421,50,5782,275,4913,municipality,2020
872,3611165299,"Saugerties town, Ulster County, New York",36111,MHV,8300,9370,1070,15713,280,386,1468,17570,94,19038,898,15912,municipality,2020
873,3611166597,"Shandaken town, Ulster County, New York",36111,MHV,1419,2482,1063,2436,51,36,230,2636,49,2866,144,2356,municipality,2020
874,3611166674,"Shawangunk town, Ulster County, New York",36111,MHV,4053,4418,365,11313,165,1082,1863,11700,88,13563,428,9937,municipality,2020
875,3611175935,"Ulster town, Ulster County, New York",36111,MHV,5229,5714,485,10438,320,592,1176,11484,103,12660,622,9847,municipality,2020
876,3611178828,"Wawarsing town, Ulster County, New York",36111,MHV,4504,5943,1439,10240,193,1569,2925,9846,144,12771,639,7301,municipality,2020
877,3611183052,"Woodstock town, Ulster County, New York",36111,MHV,3135,4250,1115,5461,158,116,348,5939,59,6287,281,5325,municipality,2020
878,3611905320,"Bedford town, Westchester County, New York",36119,LHV,5758,6314,556,13389,589,726,2910,14399,127,17309,533,12424,municipality,2020
879,3611918410,"Cortlandt town, Westchester County, New York",36119,LHV,15288,16229,941,33695,1679,2494,8547,33998,322,42545,1562,27941,municipality,2020
880,3611921820,"Eastchester town, Westchester County, New York",36119,LHV,13595,14410,815,26385,3200,1036,3117,31524,214,34641,1222,25852,municipality,2020
881,3611930367,"Greenburgh town, Westchester County, New York",36119,LHV,35776,37565,1789,74939,11602,10141,16821,78576,863,95397,3670,52300,municipality,2020
882,3611932413,"Harrison town, Westchester County, New York",36119,LHV,8747,9274,527,21601,3231,745,4402,23816,196,28218,864,18780,municipality,2020
883,3611942136,"Lewisboro town, Westchester County, New York",36119,LHV,4495,4867,372,9562,435,191,969,11296,79,12265,484,10107,municipality,2020
884,3611944842,"Mamaroneck town, Westchester County, New York",36119,LHV,11423,11969,546,23362,1544,921,5671,26087,283,31758,1249,22090,municipality,2020
885,3611948895,"Mount Kisco town, Westchester County, New York",36119,LHV,4271,4465,194,8720,513,439,4569,6390,88,10959,274,5076,municipality,2020
886,3611949011,"Mount Pleasant town, Westchester County, New York",36119,LHV,14595,15221,626,34534,2501,1260,9259,35177,270,44436,1216,29930,municipality,2020
887,3611949121,"Mount Vernon city, Westchester County, New York",36119,LHV,28286,30350,2064,58572,1398,44655,14003,59890,1620,73893,3140,9077,municipality,2020
888,3611950078,"New Castle town, Westchester County, New York",36119,LHV,5918,6160,242,13155,2144,267,1243,17068,132,18311,701,13824,municipality,2020
889,3611950617,"New Rochelle city, Westchester County, New York",36119,LHV,28702,30531,1829,63189,3859,14324,26257,53469,1002,79726,2275,32009,municipality,2020
890,3611951693,"North Castle town, Westchester County, New York",36119,LHV,4098,4310,212,9335,793,196,1448,10960,60,12408,400,9511,municipality,2020
891,3611953517,"North Salem town, Westchester County, New York",36119,LHV,1887,2126,239,4191,120,83,594,4649,30,5243,146,4270,municipality,2020
892,3611955541,"Ossining town, Westchester County, New York",36119,LHV,14077,14975,898,31785,2195,4096,14493,25568,284,40061,1061,17932,municipality,2020
893,3611956979,"Peekskill city, Westchester County, New York",36119,LHV,9813,10464,651,20104,725,4693,11160,14271,272,25431,861,7720,municipality,2020
894,3611957012,"Pelham town, Westchester County, New York",36119,LHV,4323,4490,167,9331,844,717,1656,11422,188,13078,643,9030,municipality,2020
895,3611959685,"Pound Ridge town, Westchester County, New York",36119,LHV,1860,2076,216,4009,165,65,344,4738,22,5082,222,4264,municipality,2020
896,3611964309,"Rye city, Westchester County, New York",36119,LHV,5654,6038,384,11682,1185,189,1388,15204,73,16592,705,13052,municipality,2020
897,3611964320,"Rye town, Westchester County, New York",36119,LHV,16909,17678,769,38058,1961,1757,23918,25695,494,49613,1267,20216,municipality,2020
898,3611965442,"Scarsdale town, Westchester County, New York",36119,LHV,5510,5747,237,12603,3816,220,922,17331,134,18253,912,12249,municipality,2020
899,3611968308,"Somers town, Westchester County, New York",36119,LHV,8457,9010,553,17390,776,278,1907,19634,71,21541,597,17912,municipality,2020
900,3611981677,"White Plains city, Westchester County, New York",36119,LHV,24162,25494,1332,48238,4747,6746,19426,40133,589,59559,1809,26242,municipality,2020
901,3611984000,"Yonkers city, Westchester County, New York",36119,LHV,80548,85528,4980,166003,12915,33509,89065,122504,2197,211569,4913,68970,municipality,2020
902,3611984077,"Yorktown town, Westchester County, New York",36119,LHV,13144,13672,528,28610,1970,1262,5245,31324,208,36569,978,26906,municipality,2020
0,0.0,United States,,,126817580,140498736,13681156,258343281,19618719,39940338,62080044,269369237,4563550,331449281,13548983,191697647,nation,2020
