0,stco,NAME,H001001,H001001,H003002,H003002,H003003,H003003
2014,38041,"Hettinger County, North Dakota",1419,1414,1152,1056,267,358
2015,38043,"Kidder County, North Dakota",1610,1674,1158,1059,452,615
2016,38045,"LaMoure County, North Dakota",2271,2238,1942,1825,329,413
2017,38047,"Logan County, North Dakota",1193,1144,963,843,230,301
2018,38049,"McHenry County, North Dakota",2983,2948,2526,2377,457,571
2019,38051,"McIntosh County, North Dakota",1853,1858,1467,1307,386,551
2020,38053,"McKenzie County, North Dakota",2719,3090,2151,2410,568,680
2021,38055,"McLean County, North Dakota",5264,5590,3815,3897,1449,1693
2022,38057,"Mercer County, North Dakota",4402,4450,3346,3625,1056,825
2023,38059,"Morton County, North Dakota",10587,12079,9889,11289,698,790
2024,38061,"Mountrail County, North Dakota",3438,4119,2560,2793,878,1326
2025,38063,"Nelson County, North Dakota",2014,1927,1628,1474,386,453
2026,38065,"Oliver County, North Dakota",903,905,791,756,112,149
2027,38067,"Pembina County, North Dakota",4115,3859,3535,3257,580,602
2028,38069,"Pierce County, North Dakota",2269,2199,1964,1835,305,364
2029,38071,"Ramsey County, North Dakota",5729,5615,4957,4955,772,660
2030,38073,"Ransom County, North Dakota",2604,2656,2350,2310,254,346
2031,38075,"Renville County, North Dakota",1413,1386,1085,1061,328,325
2032,38077,"Richland County, North Dakota",7575,7503,6885,6651,690,852
2033,38079,"Rolette County, North Dakota",5027,5372,4556,4783,471,589
2034,38081,"Sargent County, North Dakota",2016,2004,1786,1675,230,329
2035,38083,"Sheridan County, North Dakota",924,894,731,645,193,249
2036,38085,"Sioux County, North Dakota",1216,1311,1095,1158,121,153
2037,38087,"Slope County, North Dakota",451,436,313,326,138,110
2038,38089,"Stark County, North Dakota",9722,10735,8932,10085,790,650
2039,38091,"Steele County, North Dakota",1231,1171,923,864,308,307
2040,38093,"Stutsman County, North Dakota",9817,9862,8954,8931,863,931
2041,38095,"Towner County, North Dakota",1558,1449,1218,1048,340,401
2042,38097,"Traill County, North Dakota",3708,3780,3341,3394,367,386
2043,38099,"Walsh County, North Dakota",5757,5498,5029,4746,728,752
2044,38101,"Ward County, North Dakota",25097,26744,23041,25029,2056,1715
2045,38103,"Wells County, North Dakota",2643,2481,2215,1943,428,538
2046,38105,"Williams County, North Dakota",9680,10464,8095,9293,1585,1171
2047,39001,"Adams County, Ohio",11822,12978,10501,11147,1321,1831
2048,39003,"Allen County, Ohio",44245,44999,40646,40619,3599,4380
2049,39005,"Ashland County, Ohio",20832,22141,19524,20196,1308,1945
2050,39007,"Ashtabula County, Ohio",43792,46099,39397,39363,4395,6736
2051,39009,"Athens County, Ohio",24901,26385,22501,23578,2400,2807
2052,39011,"Auglaize County, Ohio",18470,19585,17376,17972,1094,1613
2053,39013,"Belmont County, Ohio",31236,32452,28309,28679,2927,3773
2054,39015,"Brown County, Ohio",17193,19301,15555,17014,1638,2287
2055,39017,"Butler County, Ohio",129793,148273,123082,135960,6711,12313
2056,39019,"Carroll County, Ohio",13016,13698,11126,11385,1890,2313
2057,39021,"Champaign County, Ohio",15890,16755,14952,15329,938,1426
2058,39023,"Clark County, Ohio",61056,61419,56648,55244,4408,6175
2059,39025,"Clermont County, Ohio",69226,80656,66013,74828,3213,5828
2060,39027,"Clinton County, Ohio",16577,18133,15416,16210,1161,1923
2061,39029,"Columbiana County, Ohio",46083,47088,42973,42683,3110,4405
2062,39031,"Coshocton County, Ohio",16107,16545,14356,14658,1751,1887
2063,39033,"Crawford County, Ohio",20178,20167,18957,18099,1221,2068
2064,39035,"Cuyahoga County, Ohio",616903,621763,571457,545056,45446,76707
2065,39037,"Darke County, Ohio",21583,22730,20419,20929,1164,1801
2066,39039,"Defiance County, Ohio",16040,16729,15138,15268,902,1461
2067,39041,"Delaware County, Ohio",42374,66378,39674,62760,2700,3618
2068,39043,"Erie County, Ohio",35909,37845,31727,31860,4182,5985
2069,39045,"Fairfield County, Ohio",47922,58687,45425,54310,2497,4377
2070,39047,"Fayette County, Ohio",11904,12693,11054,11436,850,1257
2071,39049,"Franklin County, Ohio",471016,527186,438778,477235,32238,49951
2072,39051,"Fulton County, Ohio",16232,17407,15480,16188,752,1219
2073,39053,"Gallia County, Ohio",13498,13925,12060,12062,1438,1863
2074,39055,"Geauga County, Ohio",32805,36574,31630,34264,1175,2310
2075,39057,"Greene County, Ohio",58224,68241,55312,62770,2912,5471
2076,39059,"Guernsey County, Ohio",18771,19193,16094,16210,2677,2983
2077,39061,"Hamilton County, Ohio",373393,377364,346790,333945,26603,43419
2078,39063,"Hancock County, Ohio",29785,33174,27898,30197,1887,2977
2079,39065,"Hardin County, Ohio",12907,13100,11963,11762,944,1338
2080,39067,"Harrison County, Ohio",7680,8170,6398,6526,1282,1644
2081,39069,"Henry County, Ohio",11622,11963,10935,10934,687,1029
2082,39071,"Highland County, Ohio",17583,19380,15587,16693,1996,2687
2083,39073,"Hocking County, Ohio",12141,13417,10843,11369,1298,2048
2084,39075,"Holmes County, Ohio",12280,13666,11337,12554,943,1112
2085,39077,"Huron County, Ohio",23594,25196,22307,22820,1287,2376
2086,39079,"Jackson County, Ohio",13909,14587,12619,13010,1290,1577
2087,39081,"Jefferson County, Ohio",33291,32826,30417,29109,2874,3717
2088,39083,"Knox County, Ohio",21793,25118,19975,22607,1818,2511
2089,39085,"Lake County, Ohio",93487,101202,89700,94156,3787,7046
2090,39087,"Lawrence County, Ohio",27189,27603,24732,24974,2457,2629
2091,39089,"Licking County, Ohio",58760,69291,55609,63989,3151,5302
2092,39091,"Logan County, Ohio",21571,23181,17956,18111,3615,5070
2093,39093,"Lorain County, Ohio",111368,127036,105836,116274,5532,10762
2094,39095,"Lucas County, Ohio",196259,202630,182847,180267,13412,22363
2095,39097,"Madison County, Ohio",14399,15939,13672,14734,727,1205
2096,39099,"Mahoning County, Ohio",111762,111833,102587,98712,9175,13121
2097,39101,"Marion County, Ohio",26298,27834,24578,24691,1720,3143
2098,39103,"Medina County, Ohio",56793,69181,54542,65143,2251,4038
2099,39105,"Meigs County, Ohio",10782,11191,9234,9557,1548,1634
2100,39107,"Mercer County, Ohio",15875,17633,14756,15532,1119,2101
2101,39109,"Miami County, Ohio",40554,44256,38437,40917,2117,3339
2102,39111,"Monroe County, Ohio",7212,7567,6021,6065,1191,1502
2103,39113,"Montgomery County, Ohio",248443,254775,229229,223943,19214,30832
2104,39115,"Morgan County, Ohio",7771,7892,5890,6034,1881,1858
2105,39117,"Morrow County, Ohio",12132,14155,11499,12855,633,1300
2106,39119,"Muskingum County, Ohio",35163,38074,32518,34271,2645,3803
2107,39121,"Noble County, Ohio",5480,6053,4546,4852,934,1201
2108,39123,"Ottawa County, Ohio",25532,27909,16474,17503,9058,10406
2109,39125,"Paulding County, Ohio",8478,8749,7773,7769,705,980
2110,39127,"Perry County, Ohio",13655,15211,12500,13576,1155,1635
2111,39129,"Pickaway County, Ohio",18596,21275,17599,19624,997,1651
2112,39131,"Pike County, Ohio",11602,12481,10444,11012,1158,1469
2113,39133,"Portage County, Ohio",60096,67472,56449,62222,3647,5250
2114,39135,"Preble County, Ohio",17186,17888,16001,16341,1185,1547
2115,39137,"Putnam County, Ohio",12753,13731,12200,12872,553,859
2116,39139,"Richland County, Ohio",53062,54599,49534,48921,3528,5678
2117,39141,"Ross County, Ohio",29461,32148,27136,28919,2325,3229
2118,39143,"Sandusky County, Ohio",25253,26390,23717,24182,1536,2208
2119,39145,"Scioto County, Ohio",34054,34142,30871,30870,3183,3272
2120,39147,"Seneca County, Ohio",23692,24122,22292,21774,1400,2348
2121,39149,"Shelby County, Ohio",18682,20173,17636,18467,1046,1706
2122,39151,"Stark County, Ohio",157024,165215,148316,151089,8708,14126
2123,39153,"Summit County, Ohio",230880,245109,217788,222781,13092,22328
2124,39155,"Trumbull County, Ohio",95117,96163,89020,86011,6097,10152
2125,39157,"Tuscarawas County, Ohio",38113,40206,35653,36965,2460,3241
2126,39159,"Union County, Ohio",15217,19429,14346,18065,871,1364
2127,39161,"Van Wert County, Ohio",12363,12615,11587,11439,776,1176
2128,39163,"Vinton County, Ohio",5653,6291,4892,5260,761,1031
2129,39165,"Warren County, Ohio",58692,80750,55966,76424,2726,4326
2130,39167,"Washington County, Ohio",27760,28367,25137,25587,2623,2780
2131,39169,"Wayne County, Ohio",42324,45847,40445,42638,1879,3209
2132,39171,"Williams County, Ohio",16140,16668,15105,15075,1035,1593
2133,39173,"Wood County, Ohio",47468,53376,45172,49043,2296,4333
2134,39175,"Wyandot County, Ohio",9324,9870,8882,9091,442,779
2135,40001,"Adair County, Oklahoma",8348,9142,7471,8156,877,986
2136,40003,"Alfalfa County, Oklahoma",2832,2763,2199,2022,633,741
2137,40005,"Atoka County, Oklahoma",5673,6312,4964,5391,709,921
2138,40007,"Beaver County, Oklahoma",2719,2670,2245,2192,474,478
2139,40009,"Beckham County, Oklahoma",8796,9647,7356,8163,1440,1484
2140,40011,"Blaine County, Oklahoma",5208,5193,4159,3959,1049,1234
2141,40013,"Bryan County, Oklahoma",16715,19586,14422,16838,2293,2748
2142,40015,"Caddo County, Oklahoma",13096,13141,10957,10645,2139,2496
2143,40017,"Canadian County, Oklahoma",33969,45810,31484,42434,2485,3376
2144,40019,"Carter County, Oklahoma",20577,21148,17992,18635,2585,2513
2145,40021,"Cherokee County, Oklahoma",19499,21455,16175,17836,3324,3619
2146,40023,"Choctaw County, Oklahoma",7539,7521,6220,6270,1319,1251
2147,40025,"Cimarron County, Oklahoma",1583,1587,1257,1047,326,540
2148,40027,"Cleveland County, Oklahoma",84844,104821,79186,98306,5658,6515
2149,40029,"Coal County, Oklahoma",2744,2810,2373,2350,371,460
2150,40031,"Comanche County, Oklahoma",45416,50739,39808,44982,5608,5757
2151,40033,"Cotton County, Oklahoma",3085,3016,2614,2483,471,533
2152,40035,"Craig County, Oklahoma",6459,6749,5620,5691,839,1058
2153,40037,"Creek County, Oklahoma",27986,29761,25289,26539,2697,3222
2154,40039,"Custer County, Oklahoma",11675,12204,10136,10698,1539,1506
2155,40041,"Delaware County, Oklahoma",22290,24818,14838,17093,7452,7725
2156,40043,"Dewey County, Oklahoma",2425,2445,1962,1944,463,501
2157,40045,"Ellis County, Oklahoma",2146,2285,1769,1782,377,503
2158,40047,"Garfield County, Oklahoma",26047,26831,23175,24175,2872,2656
2159,40049,"Garvin County, Oklahoma",12641,12827,10865,11069,1776,1758
2160,40051,"Grady County, Oklahoma",19444,22219,17341,19892,2103,2327
2161,40053,"Grant County, Oklahoma",2622,2486,2089,1910,533,576
2162,40055,"Greer County, Oklahoma",2788,2738,2237,2181,551,557
2163,40057,"Harmon County, Oklahoma",1647,1544,1266,1112,381,432
2164,40059,"Harper County, Oklahoma",1863,1908,1509,1527,354,381
2165,40061,"Haskell County, Oklahoma",5573,6028,4624,5044,949,984
2166,40063,"Hughes County, Oklahoma",6237,6183,5319,5050,918,1133
2167,40065,"Jackson County, Oklahoma",12377,12077,10590,10247,1787,1830
2168,40067,"Jefferson County, Oklahoma",3373,3378,2716,2634,657,744
2169,40069,"Johnston County, Oklahoma",4782,5126,4057,4312,725,814
2170,40071,"Kay County, Oklahoma",21804,21708,19157,18577,2647,3131
2171,40073,"Kingfisher County, Oklahoma",5879,6409,5247,5731,632,678
2172,40075,"Kiowa County, Oklahoma",5304,5216,4208,3978,1096,1238
2173,40077,"Latimer County, Oklahoma",4709,4979,3951,4208,758,771
2174,40079,"Le Flore County, Oklahoma",20142,21448,17861,18878,2281,2570
2175,40081,"Lincoln County, Oklahoma",13712,15208,12178,13243,1534,1965
2176,40083,"Logan County, Oklahoma",13906,17195,12389,15290,1517,1905
2177,40085,"Love County, Oklahoma",4066,4539,3442,3713,624,826
2178,40087,"McClain County, Oklahoma",11189,13996,10331,12891,858,1105
2179,40089,"McCurtain County, Oklahoma",15427,15533,13216,12958,2211,2575
2180,40091,"McIntosh County, Oklahoma",12640,13350,8085,8460,4555,4890
2181,40093,"Major County, Oklahoma",3540,3671,3046,3109,494,562
2182,40095,"Marshall County, Oklahoma",8517,10006,5371,6338,3146,3668
2183,40097,"Mayes County, Oklahoma",17423,19239,14823,16008,2600,3231
2184,40099,"Murray County, Oklahoma",6479,6746,5003,5350,1476,1396
2185,40101,"Muskogee County, Oklahoma",29575,30908,26458,27054,3117,3854
2186,40103,"Noble County, Oklahoma",5082,5341,4504,4614,578,727
2187,40105,"Nowata County, Oklahoma",4705,4828,4147,4224,558,604
2188,40107,"Okfuskee County, Oklahoma",5114,5282,4270,4354,844,928
2189,40109,"Oklahoma County, Oklahoma",295020,319828,266834,287598,28186,32230
2190,40111,"Okmulgee County, Oklahoma",17316,17891,15300,15362,2016,2529
2191,40113,"Osage County, Oklahoma",18826,21143,16617,18205,2209,2938
2192,40115,"Ottawa County, Oklahoma",14842,14060,12984,12345,1858,1715
2193,40117,"Pawnee County, Oklahoma",7464,7745,6383,6486,1081,1259
2194,40119,"Payne County, Oklahoma",29326,33991,26680,30177,2646,3814
2195,40121,"Pittsburg County, Oklahoma",21520,22634,17157,18012,4363,4622
2196,40123,"Pontotoc County, Oklahoma",15575,16595,13978,14654,1597,1941
2197,40125,"Pottawatomie County, Oklahoma",27302,29139,24540,25911,2762,3228
2198,40127,"Pushmataha County, Oklahoma",5795,6110,4739,4809,1056,1301
2199,40129,"Roger Mills County, Oklahoma",1749,1905,1428,1470,321,435
2200,40131,"Rogers County, Oklahoma",27476,35160,25724,31884,1752,3276
2201,40133,"Seminole County, Oklahoma",11146,11642,9575,9750,1571,1892
2202,40135,"Sequoyah County, Oklahoma",16940,18656,14761,16208,2179,2448
2203,40137,"Stephens County, Oklahoma",19854,20658,17463,18127,2391,2531
2204,40139,"Texas County, Oklahoma",8014,8208,7153,7212,861,996
2205,40141,"Tillman County, Oklahoma",4342,4077,3594,3216,748,861
2206,40143,"Tulsa County, Oklahoma",243953,268426,226892,241737,17061,26689
2207,40145,"Wagoner County, Oklahoma",23174,29694,21010,26878,2164,2816
2208,40147,"Washington County, Oklahoma",22250,23451,20179,21036,2071,2415
2209,40149,"Washita County, Oklahoma",5452,5479,4506,4599,946,880
2210,40151,"Woods County, Oklahoma",4492,4478,3684,3533,808,945
2211,40153,"Woodward County, Oklahoma",8341,8838,7141,7654,1200,1184
2212,41001,"Baker County, Oregon",8402,8826,6883,7040,1519,1786
2213,41003,"Benton County, Oregon",31980,36245,30145,34317,1835,1928
2214,41005,"Clackamas County, Oregon",136954,156945,128201,145790,8753,11155
2215,41007,"Clatsop County, Oregon",19685,21546,14703,15742,4982,5804
2216,41009,"Columbia County, Oregon",17572,20698,16375,19183,1197,1515
2217,41011,"Coos County, Oregon",29247,30593,26213,27133,3034,3460
2218,41013,"Crook County, Oregon",8264,10202,7354,8558,910,1644
2219,41015,"Curry County, Oregon",11406,12613,9543,10417,1863,2196
2220,41017,"Deschutes County, Oregon",54583,80139,45595,64090,8988,16049
2221,41019,"Douglas County, Oregon",43284,48915,39821,44581,3463,4334
2222,41021,"Gilliam County, Oregon",1043,1156,819,864,224,292
2223,41023,"Grant County, Oregon",4004,4344,3246,3352,758,992
2224,41025,"Harney County, Oregon",3533,3835,3036,3205,497,630
2225,41027,"Hood River County, Oregon",7818,9271,7248,8173,570,1098
2226,41029,"Jackson County, Oregon",75737,90937,71532,83076,4205,7861
2227,41031,"Jefferson County, Oregon",8319,9815,6727,7790,1592,2025
2228,41033,"Josephine County, Oregon",33239,38001,31000,34646,2239,3355
2229,41035,"Klamath County, Oregon",28883,32774,25205,27280,3678,5494
2230,41037,"Lake County, Oregon",3999,4439,3084,3378,915,1061
2231,41039,"Lane County, Oregon",138946,156112,130453,145966,8493,10146
2232,41041,"Lincoln County, Oregon",26889,30610,19296,20550,7593,10060
2233,41043,"Linn County, Oregon",42521,48821,39541,45204,2980,3617
2234,41045,"Malheur County, Oregon",11233,11692,10221,10411,1012,1281
2235,41047,"Marion County, Oregon",108174,120948,101641,112957,6533,7991
2236,41049,"Morrow County, Oregon",4276,4442,3776,3916,500,526
2237,41051,"Multnomah County, Oregon",288561,324832,272098,304540,16463,20292
2238,41053,"Polk County, Oregon",24461,30302,23058,28288,1403,2014
2239,41055,"Sherman County, Oregon",935,918,797,777,138,141
2240,41057,"Tillamook County, Oregon",15906,18359,10200,10834,5706,7525
2241,41059,"Umatilla County, Oregon",27676,29693,25195,26904,2481,2789
2242,41061,"Union County, Oregon",10603,11489,9740,10501,863,988
2243,41063,"Wallowa County, Oregon",3900,4108,3029,3133,871,975
2244,41065,"Wasco County, Oregon",10651,11487,9401,10031,1250,1456
2245,41067,"Washington County, Oregon",178913,212450,169162,200934,9751,11516
2246,41069,"Wheeler County, Oregon",842,895,653,651,189,244
2247,41071,"Yamhill County, Oregon",30270,37110,28732,34726,1538,2384
2248,42001,"Adams County, Pennsylvania",35831,40820,33652,38013,2179,2807
2249,42003,"Allegheny County, Pennsylvania",583646,589201,537150,533960,46496,55241
2250,42005,"Armstrong County, Pennsylvania",32387,32520,29005,28713,3382,3807
2251,42007,"Beaver County, Pennsylvania",77765,78211,72576,71383,5189,6828
2252,42009,"Bedford County, Pennsylvania",23529,23954,19768,20233,3761,3721
2253,42011,"Berks County, Pennsylvania",150222,164827,141570,154356,8652,10471
2254,42013,"Blair County, Pennsylvania",55061,56276,51518,52159,3543,4117
2255,42015,"Bradford County, Pennsylvania",28664,29979,24453,25321,4211,4658
2256,42017,"Bucks County, Pennsylvania",225498,245956,218725,234849,6773,11107
